"id","name","description"
"intrastat_6804","6804","Mlinski kamni, brusi, brusilne plošče in podobno brez orodja, za mletje, brušenje, ostrenje, poliranje, rezanje iz naravnega kamna, z ali brez delov iz drugih materialov"
"intrastat_68041000","68041000","Kamni, mlinski, in kamni za razvlaknjevanje"
"intrastat_68042100","68042100","Kamni, brusi, iz aglomeriranega sintetičnega ali naravnega diamanta"
"intrastat_680422","680422","Kamni, mlinski in kamni za razvlaknjevanje, iz keramike ali iz drugih aglomeriranih abrazivnih materialov"
"intrastat_68042212","68042212","Kamni, mlinski in kamni za razvlaknjevanje, iz keramike ali iz drugih aglomeriranih abrazivnih materialov, iz sintetičnih ali umetnih smol, neojačani"
"intrastat_68042218","68042218","Kamni, mlinski in kamni za razvlaknjevanje, iz keramike ali iz drugih aglomeriranih abrazivnih materialov, iz sintetičnih ali umetnih smol, ojačani"
"intrastat_68042230","68042230","Kamni, mlinski in kamni za razvlaknjevanje, iz keramike ali silikatov"
"intrastat_68042250","68042250","Kamni, mlinski in kamni za razvlaknjevanje, iz drugih materialov"
"intrastat_68042290","68042290","Kamni, mlinski in kamni za razvlaknjevanje, iz keramike ali iz drugih aglomeriranih abrazivnih materialov, drugi"
"intrastat_68042300","68042300","Kamni, mlinski in kamni za razvlaknjevanje, iz naravnega kamna"
"intrastat_68043000","68043000","Brusi za ročno ostrenje ali poliranje"
"intrastat_6805","6805","Naravni ali umetni abrazivni materiali v prahu ali zrnu, na podlagi iz tekstila, papirja ali drugih materialih, vključno tudi razrezane v določene oblike, prešite ali kako drugače sestavljene"
"intrastat_68051000","68051000","Materiali, abrazivni, na podlagi iz tekstilnih tkanin"
"intrastat_68052000","68052000","Materiali, abrazivni, na podlagi iz papirja, kartona"
"intrastat_68053000","68053000","Naravni ali umetni abrazivni materiali v prahu ali zrnu, na podlagi iz drugih materialov, vključno tudi razrezane v določene oblike, prešite ali kako drugače sestavljene"
"intrastat_6806","6806","Volna, žlindrina, iz kamna in podobne mineralne volne, ekspandirani ali lisasti vermikulit, ekspandirane gline in podobni ekspandirani mineralni materiali, mešanice, za izolacijo"
"intrastat_68061000","68061000","Volna, žlindrina, volna iz kamna in podobne mineralne volne (vključno tudi mešanice), v razsutem stanju, listih, ploščah ali zvitkih"
"intrastat_680620","680620","Vermikulit, ekspandirani ali listasti, ekspandirane gline, penasta žlindra in podobni ekspandirani mineralni materiali (vključno medsebojne mešanice)"
"intrastat_68062010","68062010","Ekspandirane gline"
"intrastat_68062090","68062090","Vermikulit, ekspandirani ali listasti, penasta žlindra in podobni ekspandirani mineralni materiali"
"intrastat_68069000","68069000","Mešanice in izdelki iz mineralnih materialov za izolacijo"
"intrastat_6807","6807","Izdelki iz asfalta ali iz podobnih materialov (npr. iz naftnega bitumna ali iz premogove katranske smole)"
"intrastat_68071000","68071000","Izdelki iz asfalta ali iz podobnih materialov (npr. iz naftnega bitumna ali iz premogove katranske smole) v zvitkih"
"intrastat_68079000","68079000","Izdelki iz asfalta ali iz podobnih materialov (npr. iz naftnega bitumna ali iz premogove katranske smole), drugi"
"intrastat_68080000","68080000","Plošče, ploščice, bloki in pa drugo iz rastlinskih vlaken, slame, koruznega ličja, žagovine ali drugih lesnih odpadkov, aglomerirani s cementom, sadro ali drugimi mineralnimi vezivi"
"intrastat_6809","6809","Izdelki iz sadre ali mešanice na osnovi sadre"
"intrastat_68091100","68091100","Table, listi, plošče, ploščice in podobni izdelki, neokrašeni, iz sadre ali mešanic, prevlečeni ali ojačani s papirjem, kartonom"
"intrastat_68091900","68091900","Table, listi, plošče in podobno, neokrašeni, iz sadre ali mešanic na bazi sadre, drugo"
"intrastat_68099000","68099000","Izdelki iz sadre ali mešanic na osnovi sadre, drugi"
"intrastat_6810","6810","Izdelki iz cementa, betona ali umetnega kamna, armirani ali nearmirani"
"intrastat_681011","681011","Bloki in zidaki, gradbeni"
"intrastat_68101110","68101110","Bloki in zidaki, gradbeni, iz lahkega betona"
"intrastat_68101190","68101190","Bloki in zidaki, gradbeni, drugi"
"intrastat_68101900","68101900","Strešniki, plošče zidaki in podobni gradbeni izdelki iz cementa, betona ali umetnega kamna, drugi"
"intrastat_68109100","68109100","Montažni gradbeni elementi za visoko ali nizko gradnjo, iz cementa, betona ali umetnega kamna, armirani ali nearmirani"
"intrastat_68109900","68109900","Izdelki iz cementa, betona, umetnega kamna, drugi"
"intrastat_6811","6811","Azbestnocementni izdelki, izdelki iz cementa s celuloznimi vlakni ipd."
"intrastat_68114000","68114000","Izdelki, iz cementa s celuloznimi vlakni ipd., ki vsebujejo azbest"
"intrastat_68118100","68118100","Izdelki, iz cementa s celuloznimi vlakni ipd., ki ne vsebujejo azbesta, valovite plošče"
"intrastat_68118200","68118200","Izdelki, iz cementa s celuloznimi vlakni ipd., ki ne vsebujejo azbesta, druge plošče, paneli, ploščice in podobni izdelki"
"intrastat_68118900","68118900","Izdelki, iz cementa s celuloznimi vlakni ipd., ki ne vsebujejo azbesta, drugi izdelki"
"intrastat_6812","6812","Predelana azbestna vlakna, mešanice na osnovi azbesta ali azbesta in magnezijevega karbonata (preja, tkanine, oblačila, pokrivala, obutev, tesnila), ojačeni ali ne"
"intrastat_681280","681280","Predelana azbestna vlakna, mešanice na osnovi azbesta ali azbesta in magnezijevega karbonata, ojačeni ali ne, iz krokidolita"
"intrastat_68128010","68128010","Predelana vlakna, mešanice na osnovi azbesta ali na osnovi azbesta in magnezijevega karbonata, z krokidolita"
"intrastat_68128090","68128090","Predelana azbestna vlakna, mešanice na osnovi azbesta ali azbesta in magnezijevega karbonata, ojačeni ali ne, iz krokidolita, drugo"
"intrastat_68129100","68129100","Predelana azbestna vlakna, meš. na osn. azbesta ali azb. in magn. karbonata, ojačeni ali ne, drugo, oblačila, oblač. dod., obutev in pokrivala"
"intrastat_68129200","68129200","Predelana azbestna vlakna, mešanice na osnovi azbesta ali azb. in magn. karbonata, ojačeni ali ne, drugo, papir, karton in klobučevina"
"intrastat_68129300","68129300","Predelana azbestna vlakna, meš. na osn. azbesta ali azb. in magn. karbonata, ojačeni ali ne, drugo, plošče in zvitki iz stisnjenih azb. vlaken"
"intrastat_681299","681299","Predelana azbestna vlakna, mešanice na osnovi azbesta ali azbesta in magnezijevega karbonata, ojačeni ali ne, drugo, drugo"
"intrastat_68129910","68129910","Izdelki iz mešanic na osnovi azbesta ali na osnovi azbesta in magnezijevega karbonata, z krokidolita"
"intrastat_68129990","68129990","Predelana azbestna vlakna, mešanice na osnovi azbesta ali azbesta in magn. karbonata, ojačeni ali ne, drugo, drugo, drugo"
"intrastat_6813","6813","Frikcijski material in izdelki iz frikcijskega materiala (plošče, valji, trakovi, segmenti, koluti, postavki, obloge), nemontirani, za zavore, sklopke in podobno na bazi azbesta, celuloze"
"intrastat_68132000","68132000","Frikcijski material in izdelki iz frikcijskega materiala, nemontirani, za zavore, sklopke ipd. na bazi azbesta, celuloze, ki vsebujejo azbest"
"intrastat_68138100","68138100","Frikcijski material in izd. iz frikcijskega mat., nemont., za zavore, sklopke ipd. na bazi azb., celuloze, ki ne vseb. azb.,  zavorne obloge in ploščice"
"intrastat_68138900","68138900","Frikcijski material in izdelki iz frikcijskega mat., nemontirani, za zavore, sklopke ipd. na bazi azbesta, celuloze, ki ne vseb. azbesta, drugo"
"intrastat_6814","6814","Sljuda, obdelana in izdelki iz sljude, vključno z aglomerirano ali rekonstruirano sljudo na podlagi ali brez podlage iz papirja, kartona ali drugih materialov"
"intrastat_68141000","68141000","Sljuda, obdelana, in izdelki, plošče, listi in trakovi iz aglomerirane ali rekonstruirane sljude, na podlagi ali brez"
"intrastat_68149000","68149000","Sljuda, obdelana, in izdelki iz sljude, drugi"
"intrastat_6815","6815","Izdelki iz kamna ali drugih mineralnih materialov (vključno z izdelki iz šote), ki niso navedeni in ne zajeti na drugem mestu"
"intrastat_681510","681510","Izdelki iz grafita ali drugega ogljika, ki niso za elektrotehnične namene"
"intrastat_68151010","68151010","Izdelki iz grafita ali drugega ogljika, grafitna vlakna ali ogljikova vlakna"
"intrastat_68151090","68151090","Izdelki iz grafita ali drugega ogljika, drugi"
"intrastat_68152000","68152000","Izdelki iz šote"
"intrastat_68159100","68159100","Izdelki iz kamna ali drugih materialov, ki vsebujejo magnezit, dolomit, kromit"
"intrastat_68159900","68159900","Izdelki iz kamna ali drugih mineralnih materialov, drugje neomenjeni"
"intrastat_69","69","Keramični izdelki"
"intrastat_69010000","69010000","Opeka, bloki, ploščice in drugi keramični izdelki iz silikatne fosilne moke (iz kremenčeve sige, tripolita) ali iz podobnih silikatnih zemljin"
"intrastat_6902","6902","Ognjevarna opeka, bloki, ploščice in podobni ognjevarni keramični izdelki za vgraditev, razen tistih iz silikatne fosilne moke ali podobnih silikatnih zemljin"
"intrastat_69021000","69021000","Opeka, bloki, ognjevarni, za vgraditev, nad 50% Mg, Ca, Cr"
"intrastat_690220","690220","Opeka, bloki, ognjevarni, za vgraditev, nad 50% aluminijevega oksida (glinice)"
"intrastat_69022010","69022010","Opeka, bloki, ognjevarni, za vgraditev, nad 50% aluminijevega oksida (glinice), s 93% ali več silicijevega dioksida (SiO2) po masi"
"intrastat_69022091","69022091","Opeka, bloki, ognjevarni, za vgraditev, nad 50% aluminijevega oksida (glinice), s 7% do 45% aluminijevega oksida (Al2O3)"
"intrastat_69022099","69022099","Opeka, bloki, ognjevarni, za vgraditev, nad 50% aluminijevega oksida (glinice), drugo"
"intrastat_69029000","69029000","Opeka, bloki in podobni izdelki, ognjevarni, za vgraditev, drugi"
"intrastat_6903","6903","Drugi ognjevarni keramični izdelki (retorte, talilni lonci, ponve, čepi, podloge, kadi, cevi, obloge in palice), razen iz silikatne fosilne moke ali iz podobne silikatne zemljine"
"intrastat_69031000","69031000","Izdelki, ognjevarni, keramični, drugi, nad 50% grafita ali drugih oblik ogljika ali iz mešanic teh izdelkov"
"intrastat_690320","690320","Izdelki, ognjevarni, keramični, drugi, nad 50% aluminijevega oksida (Al2O3) ali mešanice ali spojine aluminijevega oksida ali silicijevega dioksida (SiO2)"
"intrastat_69032010","69032010","Izdelki, ognjevarni, keramični, drugi, nad 50% glinice, do 45% aluminijevega oksida"
"intrastat_69032090","69032090","Izdelki, ognjevarni, keramični, drugi, nad 50% glinice, 45% in več aluminijevega oksida"
"intrastat_690390","690390","Izdelki, ognjevarni, keramični, drugi"
"intrastat_69039010","69039010","Izdelki, ognjevarni, keramični, drugi, 25 do 50% grafita ali drugih oblik ogljika ali mešanic teh snovi"
"intrastat_69039090","69039090","Izdelki, ognjevarni, keramični, drugi, ostali"
"intrastat_6904","6904","Keramične zidarske opeke, bloki za pode, nosilni bloki in podobno"
"intrastat_69041000","69041000","Opeke, keramične, zidarske"
"intrastat_69049000","69049000","Bloki, keramični, za pode, nosilni bloki"
"intrastat_6905","6905","Strešniki, deli dimnikov, okrasni in drugi izdelki za gradbeništvo iz keramike"
"intrastat_69051000","69051000","Strešniki iz keramike za gradbeništvo"
"intrastat_69059000","69059000","Izdelki iz keramike za gradbeništvo, drugi"
"intrastat_69060000","69060000","Cevi, keramične, odvodi, žlebovi in pribor za cevi"
"intrastat_6907","6907","Neglazirane keramične ploščice za tlakovanje in oblaganje, neglazirane keramične kockice za mozaik in podobno, na podlagi ali brez podlage"
"intrastat_69071000","69071000","Neglazirane keramične ploščice, kockice in podobni izdelki pravokotnih in drugih oblik, pri katerih se lahko površina največje strani vklopi v kavdrat s stranico manjšo od 7 cm, na podlagi ali brez podlage"
"intrastat_690790","690790","Neglazirane keramične ploščice za tlakovanje in oblaganje, neglazirane keramične kockice za mozaik in podobno, na podlagi ali brez podlage, druge"
"intrastat_69079020","69079020","Neglazirane pločice za tlakovanje in oblaganje iz kamenine, neglazirane kockice za mozaik in podobno iz kamenine (stoneware), na podlagi ali brez podlage"
"intrastat_69079080","69079080","Neglazirane keramične ploščice za tlakovanje in oblaganje, neglazirane keramične kockice za mozaik in podobni izdelki, na podlagi ali brez podlage, druge"
"intrastat_6908","6908","Glazirane keramične ploščice za tlakovanje in oblaganje, glazirane keramične kockice in podobno, za mozaik, na podlagi ali brez podlage"
"intrastat_69081000","69081000","Glazirane keramične ploščice, kockice in podobni izdelki pravokotnih in drugih oblik, pri katerih se lahko površina največje strani vklopi v kavdrat s stranico manjšo od 7 cm, na podlagi ali brez podlage"
"intrastat_690890","690890","Glazirane pločice za tlakovanje in oblaganje, glazirane kockice za mozaik, druge"
"intrastat_69089011","69089011","Glazirane pločice za tlakovanje in oblaganje, glazirane kockice za mozaik in podobno iz navadne lončevine, dvojne, tipa Spaltplatten"
"intrastat_69089020","69089020","Glazirane pločice za tlakovanje in oblaganje, glazirane kockice za mozaik in podobno iz navadne lončevine, druge"
"intrastat_69089031","69089031","Glazirane pločice za tlakovanje in oblaganje, glazirane kockice za mozaik in podobno, druge, ostale, dvojne ploščice tipa Spaltplatten"
"intrastat_69089051","69089051","Glazirane pločice za tlakovanje in oblaganje, druge, ostale, s površino do 90 cm2"
"intrastat_69089091","69089091","Glazirane pločice za tlakovanje in oblaganje, druge, ostale, iz kamenine (stoneware), s površino > 90 cm2"
"intrastat_69089093","69089093","Glazirane pločice za tlakovanje in oblaganje, druge, ostale, lončene ali iz fine lončenine), s površino > 90 cm2"
"intrastat_69089099","69089099","Glazirane pločice za tlakovanje in oblaganje, druge, ostale, drugje neomenjene, s površino > 90 cm2"
"intrastat_6909","6909","Keramični izdelki za laboratorijsko, kemično in drugo tehnično rabo, korita in podobne posode, ki se uporabljajo v kmetijstvu, izdelki ki se uporabljajo za transport ali pakiranje blaga"
"intrastat_69091100","69091100","Izdelki, keramični, za laboratorijsko, kemično in drugo tehnično rabo, iz porcelana ali kitajskega porcelana"
"intrastat_69091200","69091200","Izdelki, keramični, za laboratorijsko, kemično in drugo tehnično rabo, trdota 9 ali več po Mohsevi lestvici"
"intrastat_69091900","69091900","Izdelki, keramični, za laboratorijsko, kemično in drugo tehnično rabo, drugi"
"intrastat_69099000","69099000","Izdelki, keramični, za uporabo v kmetijstvu ali za transport in pakiranje"
"intrastat_6910","6910","Pomivalna korita, umivalniki, stebri za umivalnike, kadi, bideji, straniščne školjke, izplakovalni kotliči, pisoarji in podobni sanitarni izdelki"
"intrastat_69101000","69101000","Keramična pomivalna korita, umivalniki in pa drugi izdelki iz porcelana ali kitajskega porcelana"
"intrastat_69109000","69109000","Keramična pomivalna korita, umivalniki in pa drugi izdelki, drugi"
"intrastat_6911","6911","Namizna posoda, kuhinjska posoda, drugi predmeti, ki se uporabljajo v gospodinjstvu ali za toaleto, iz porcelana ali kitajskega porcelana"
"intrastat_69111000","69111000","Posoda, namizna in kuhinjska, iz porcelana ali kitajskega porcelana"
"intrastat_69119000","69119000","Predmeti, ki se uporabljajo v gospodinjstvu ali za toaleto, iz porcelana ali kitajskega porcelana, drugi"
"intrastat_691200","691200","Predmeti v gospodinjstvu ali za toaleto, iz keramike (razen porcelana ali kitajskega porcelana)"
